

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 0:06:00 (HH:MM:SS), Interval 0:00:02, 181 Reads
    Read	Fluorescence Endpoint
	A5
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 80
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A					SPL1								Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

295,335

Time	T° 295,335	A5
0:03:48	30.1	926
0:03:50	30.1	929
0:03:52	30.1	929
0:03:54	30.1	936
0:03:56	30.1	942
0:03:58	30.1	928
0:04:00	30.1	916
0:04:02	30.1	939
0:04:04	30.1	931
0:04:06	30.0	925
0:04:08	30.1	972
0:04:10	30.1	938
0:04:12	30.1	952
0:04:14	30.0	925
0:04:16	30.0	921
0:04:18	30.1	912
0:04:20	30.1	952
0:04:22	30.1	927
0:04:24	30.1	921
0:04:26	30.1	929
0:04:28	30.1	957
0:04:30	30.1	939
0:04:32	30.1	918
0:04:34	30.1	944
0:04:36	30.1	918
0:04:38	30.1	916
0:04:40	30.0	950
0:04:42	30.0	936
0:04:44	30.1	936
0:04:46	30.1	949
0:04:48	30.1	911
0:04:50	30.1	963
0:04:52	30.1	917
0:04:54	30.1	931
0:04:56	30.1	919
0:04:58	30.0	908
0:05:00	30.0	922
0:05:02	30.0	930
0:05:04	30.1	939
0:05:06	30.1	925
0:05:08	30.1	946
0:05:10	30.1	955
0:05:12	30.1	953
0:05:14	30.1	945
0:05:16	30.1	920
0:05:18	30.1	934
0:05:20	30.1	941
0:05:22	30.1	949
0:05:24	30.1	944
0:05:26	30.0	910
0:05:28	30.0	968
0:05:30	30.1	935
0:05:32	30.1	942
0:05:34	30.1	934
0:05:36	30.1	929
0:05:38	30.1	936
0:05:40	30.1	907
0:05:42	30.1	914
0:05:44	30.1	901
0:05:46	30.1	913
0:05:48	30.1	941
0:05:50	30.1	929
0:05:52	30.0	941
0:05:54	30.0	940
0:05:56	30.1	918
0:05:58	30.1	892
0:06:00	30.1	928

Results
	1	2	3	4	5	6	7	8	9	10	11	12
A					1740000.000								Max V [295,335]
					1.000								R-Squared [295,335]
					0:02:49								t at Max V [295,335]
					0:03:01								Lagtime [295,335]
B													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
C													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
D													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
E													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
F													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
G													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
H													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]

