

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 0:04:00 (HH:MM:SS), Interval 0:00:01, 241 Reads
    Read	Fluorescence Endpoint
	E1
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 80
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C													Well ID
D													Well ID
E	SPL1												Well ID
F													Well ID
G													Well ID
H													Well ID

295,335

Time	T° 295,335	E1
0:00:59	30.0	496
0:01:00	30.0	475
0:01:01	30.0	462
0:01:02	30.0	475
0:01:03	30.0	474
0:01:04	30.0	470
0:01:05	30.0	475
0:01:06	30.0	454
0:01:07	30.0	455
0:01:08	30.0	443
0:01:09	30.0	471
0:01:10	30.0	451
0:01:11	30.0	461
0:01:12	30.0	464
0:01:13	30.0	481
0:01:14	30.0	462
0:01:15	30.0	456
0:01:16	30.0	472
0:01:17	30.0	466
0:01:18	30.0	463
0:01:19	30.0	479
0:01:20	30.0	464
0:01:21	30.0	458
0:01:22	30.0	468
0:01:23	30.0	459
0:01:24	30.0	490
0:01:25	30.0	461
0:01:26	30.0	463
0:01:27	30.0	457
0:01:28	30.0	483
0:01:29	30.0	457
0:01:30	30.0	456
0:01:31	30.0	467
0:01:32	30.0	479
0:01:33	30.0	470
0:01:34	30.0	461
0:01:35	30.0	468
0:01:36	30.0	470
0:01:37	30.0	465
0:01:38	30.0	441
0:01:39	30.0	470
0:01:40	30.0	455
0:01:41	30.0	481
0:01:42	30.0	449
0:01:43	30.0	468
0:01:44	30.0	475
0:01:45	30.0	462
0:01:46	30.0	477
0:01:47	30.0	468
0:01:48	30.0	463
0:01:49	30.1	462
0:01:50	30.1	462
0:01:51	30.0	467
0:01:52	30.0	472
0:01:53	30.0	440
0:01:54	30.0	477
0:01:55	30.0	459
0:01:56	30.0	475
0:01:57	30.0	457
0:01:58	30.0	472
0:01:59	30.0	483
0:02:00	30.0	468
0:02:01	30.1	453
0:02:02	30.0	467
0:02:03	30.1	474
0:02:04	30.0	459
0:02:05	30.1	467
0:02:06	30.1	457
0:02:07	30.1	454
0:02:08	30.0	480
0:02:09	30.0	475
0:02:10	30.0	463
0:02:11	30.0	459
0:02:12	30.0	447
0:02:13	30.1	455
0:02:14	30.0	465
0:02:15	30.0	459
0:02:16	30.0	451
0:02:17	30.0	475
0:02:18	30.0	456
0:02:19	30.1	447
0:02:20	30.0	459
0:02:21	30.0	465
0:02:22	30.1	461
0:02:23	30.1	454
0:02:24	30.0	448
0:02:25	30.1	469
0:02:26	30.1	454
0:02:27	30.1	445
0:02:28	30.1	426
0:02:29	30.1	459
0:02:30	30.1	458
0:02:31	30.1	462
0:02:32	30.1	470
0:02:33	30.1	463
0:02:34	30.1	458
0:02:35	30.1	469
0:02:36	30.1	464
0:02:37	30.1	456
0:02:38	30.1	460
0:02:39	30.1	479
0:02:40	30.1	464
0:02:41	30.1	461
0:02:42	30.1	463
0:02:43	30.1	454
0:02:44	30.1	473
0:02:45	30.1	460
0:02:46	30.1	465
0:02:47	30.1	445
0:02:48	30.0	472
0:02:49	30.0	470
0:02:50	30.0	448
0:02:51	30.0	442
0:02:52	30.1	473
0:02:53	30.1	465
0:02:54	30.1	478
0:02:55	30.1	442
0:02:56	30.1	463
0:02:57	30.1	473
0:02:58	30.1	455
0:02:59	30.1	447
0:03:00	30.1	476
0:03:01	30.0	456
0:03:02	30.1	444
0:03:03	30.0	453
0:03:04	30.0	473
0:03:05	30.0	461
0:03:06	30.1	475
0:03:07	30.1	467
0:03:08	30.1	434
0:03:09	30.1	444
0:03:10	30.1	459
0:03:11	30.1	439
0:03:12	30.1	439
0:03:13	30.1	464
0:03:14	30.1	418
0:03:15	30.1	461
0:03:16	30.1	474
0:03:17	30.1	458
0:03:18	30.1	467
0:03:19	30.1	443
0:03:20	30.1	458
0:03:21	30.1	456
0:03:22	30.1	439
0:03:23	30.1	453
0:03:24	30.0	442
0:03:25	30.0	451
0:03:26	30.0	457
0:03:27	30.0	469
0:03:28	30.0	435
0:03:29	30.0	457
0:03:30	30.1	459
0:03:31	30.1	457
0:03:32	30.1	451
0:03:33	30.1	469
0:03:34	30.1	484
0:03:35	30.1	464
0:03:36	30.1	430
0:03:37	30.1	444
0:03:38	30.1	444
0:03:39	30.1	449
0:03:40	30.1	457
0:03:41	30.1	444
0:03:42	30.1	448
0:03:43	30.1	459
0:03:44	30.1	451
0:03:45	30.1	448
0:03:46	30.1	453
0:03:47	30.1	457
0:03:48	30.1	444
0:03:49	30.1	440
0:03:50	30.0	436
0:03:51	30.1	457
0:03:52	30.0	438
0:03:53	30.0	432
0:03:54	30.0	436
0:03:55	30.1	433
0:03:56	30.1	470
0:03:57	30.1	443
0:03:58	30.1	442
0:03:59	30.1	455
0:04:00	30.1	433

Results
	1	2	3	4	5	6	7	8	9	10	11	12
A													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
B													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
C													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
D													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
E	-2820000.000												Max V [295,335]
	1.000												R-Squared [295,335]
	0:00:39												t at Max V [295,335]
	0:00:36												Lagtime [295,335]
F													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
G													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
H													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]

