

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 0:06:00 (HH:MM:SS), Interval 0:00:02, 181 Reads
    Read	Fluorescence Endpoint
	E5
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 80
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C													Well ID
D													Well ID
E					SPL1								Well ID
F													Well ID
G													Well ID
H													Well ID

295,335

Time	T° 295,335	E5
0:05:22	30.0	1054
0:05:24	30.0	1052
0:05:26	30.0	1055
0:05:28	30.0	1046
0:05:30	30.0	1051
0:05:32	30.0	1068
0:05:34	30.0	1056
0:05:36	30.0	1049
0:05:38	30.0	1007
0:05:40	30.0	1069
0:05:42	30.0	1049
0:05:44	30.0	1034
0:05:46	30.0	1011
0:05:48	30.0	1088
0:05:50	30.0	1040
0:05:52	30.0	1033
0:05:54	30.0	1022
0:05:56	30.0	1057
0:05:58	30.0	1044
0:06:00	30.0	1000

Results
	1	2	3	4	5	6	7	8	9	10	11	12
A													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
B													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
C													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
D													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
E					2820000.000								Max V [295,335]
					1.000								R-Squared [295,335]
					0:00:27								t at Max V [295,335]
					0:00:29								Lagtime [295,335]
F													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
G													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
H													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]

