

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 0:06:00 (HH:MM:SS), Interval 0:00:02, 181 Reads
    Read	Fluorescence Endpoint
	E4
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 80
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C													Well ID
D													Well ID
E				SPL1									Well ID
F													Well ID
G													Well ID
H													Well ID

295,335

Time	T° 295,335	E4
0:03:22	30.0	847
0:03:24	30.0	870
0:03:26	30.0	841
0:03:28	30.0	855
0:03:30	30.0	855
0:03:32	30.0	846
0:03:34	30.0	867
0:03:36	30.0	856
0:03:38	30.0	861
0:03:40	30.0	855
0:03:42	30.0	853
0:03:44	30.0	854
0:03:46	30.0	844
0:03:48	30.0	840
0:03:50	30.0	835
0:03:52	30.0	824
0:03:54	30.0	854
0:03:56	30.0	832
0:03:58	30.0	851
0:04:00	30.0	835
0:04:02	30.0	839
0:04:04	30.0	834
0:04:06	30.0	824
0:04:08	30.0	858
0:04:10	30.0	857
0:04:12	30.0	819
0:04:14	30.0	878
0:04:16	30.0	825
0:04:18	30.0	853
0:04:20	30.0	882
0:04:22	30.0	844
0:04:24	30.0	853
0:04:26	30.0	862
0:04:28	30.0	829
0:04:30	30.0	839
0:04:32	30.0	849
0:04:34	30.0	852
0:04:36	30.0	861
0:04:38	30.0	838
0:04:40	30.0	853
0:04:42	30.0	849
0:04:44	30.0	862
0:04:46	30.0	880
0:04:48	30.0	858
0:04:50	30.0	836
0:04:52	30.0	849
0:04:54	30.0	827
0:04:56	30.0	864
0:04:58	30.0	858
0:05:00	30.0	852
0:05:02	30.0	848
0:05:04	30.0	863
0:05:06	30.0	842
0:05:08	30.0	856
0:05:10	30.0	855
0:05:12	30.0	841
0:05:14	30.0	842
0:05:16	30.0	849
0:05:18	30.0	867
0:05:20	30.0	853
0:05:22	30.0	846
0:05:24	30.0	852
0:05:26	30.0	821
0:05:28	30.0	845
0:05:30	30.0	846
0:05:32	30.0	865
0:05:34	30.0	833
0:05:36	30.0	886
0:05:38	30.0	835
0:05:40	30.0	859
0:05:42	30.0	843
0:05:44	30.0	824
0:05:46	30.0	817
0:05:48	30.0	869
0:05:50	30.0	847
0:05:52	30.0	818
0:05:54	30.0	854
0:05:56	30.0	840
0:05:58	30.0	837
0:06:00	30.0	849

Results
	1	2	3	4	5	6	7	8	9	10	11	12
A													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
B													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
C													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
D													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
E				-2070000.000									Max V [295,335]
				1.000									R-Squared [295,335]
				0:00:05									t at Max V [295,335]
				0:00:03									Lagtime [295,335]
F													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
G													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
H													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]

