

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 0:03:00 (HH:MM:SS), Interval 0:00:01, 181 Reads
    Read	Fluorescence Endpoint
	A1
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 80
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A	SPL1												Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

295,335

Time	T° 295,335	A1
0:02:43	30.0	267
0:02:44	30.0	270
0:02:45	30.0	271
0:02:46	30.0	268
0:02:47	30.0	278
0:02:48	30.0	272
0:02:49	30.0	247
0:02:50	30.0	269
0:02:51	30.0	256
0:02:52	30.0	265
0:02:53	30.0	271
0:02:54	30.0	263
0:02:55	30.0	273
0:02:56	30.0	274
0:02:57	30.0	281
0:02:58	30.0	273
0:02:59	30.0	274
0:03:00	30.0	286

Results
	1	2	3	4	5	6	7	8	9	10	11	12
A	1920000.000												Max V [295,335]
	1.000												R-Squared [295,335]
	0:01:22												t at Max V [295,335]
	0:01:23												Lagtime [295,335]
B													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
C													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
D													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
E													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
F													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
G													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
H													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]

