

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 0:06:00 (HH:MM:SS), Interval 0:00:02, 181 Reads
    Read	Fluorescence Endpoint
	C3
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 80
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C			SPL1										Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

295,335

Time	T° 295,335	C3
0:04:28	30.0	815
0:04:30	30.0	802
0:04:32	30.0	795
0:04:34	30.0	812
0:04:36	30.0	818
0:04:38	30.0	809
0:04:40	30.0	802
0:04:42	30.0	793
0:04:44	30.0	803
0:04:46	30.0	832
0:04:48	30.0	810
0:04:50	30.0	820
0:04:52	30.0	802
0:04:54	30.0	810
0:04:56	30.0	800
0:04:58	30.0	786
0:05:00	30.0	796
0:05:02	30.0	826
0:05:04	30.0	771
0:05:06	30.0	781
0:05:08	30.0	851
0:05:10	30.0	844
0:05:12	30.0	795
0:05:14	30.0	799
0:05:16	30.0	812
0:05:18	30.0	808
0:05:20	30.0	758
0:05:22	30.0	777
0:05:24	30.0	811
0:05:26	30.0	831
0:05:28	30.0	788
0:05:30	30.0	805
0:05:32	30.0	796
0:05:34	30.0	804
0:05:36	30.0	794
0:05:38	30.0	796
0:05:40	30.0	818
0:05:42	30.0	819
0:05:44	30.0	796
0:05:46	30.0	786
0:05:48	30.0	779
0:05:50	30.0	805
0:05:52	30.0	795
0:05:54	30.0	788
0:05:56	30.0	802
0:05:58	30.0	799
0:06:00	30.0	804

Results
	1	2	3	4	5	6	7	8	9	10	11	12
A													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
B													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
C			-2310000.000										Max V [295,335]
			1.000										R-Squared [295,335]
			0:00:27										t at Max V [295,335]
			0:00:21										Lagtime [295,335]
D													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
E													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
F													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
G													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
H													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]

